deposit_type,lead_time,total_of_special_requests,market_segment,adr,arrival_date_week_number,arrival_date_day_of_month,stays_in_week_nights
0,11,1,1,195.74902412033893,41,30,1
1,379,0,0,62.164040269805504,30,20,2
0,280,0,0,36.77402480162407,41,3,3
0,315,0,1,44.75902340554637,14,20,14
1,397,0,0,62.84352989280151,33,10,2
0,296,0,0,62.07609874937054,32,9,1
0,73,0,1,127.69454077182924,18,18,3
0,54,0,1,89.81945527178125,7,6,4
1,346,0,0,62.0,40,28,1
0,9,0,1,47.367439557133196,12,20,2
1,313,0,0,62.0,35,26,2
0,348,0,0,168.31952166069502,35,26,4
0,50,0,1,82.32911724589124,11,11,1
0,316,0,0,39.04055793086222,9,8,18
0,167,0,0,81.55748497270748,16,27,2
0,36,1,1,191.25617002216507,19,8,3
1,248,0,0,87.28392737967681,42,22,1
0,1,0,2,64.91380070256787,7,28,1
1,229,0,1,58.58766597709376,32,29,1
0,47,0,1,196.09109093683335,26,20,1
1,443,0,0,65.0,41,7,2
0,50,0,1,200.00647519371861,16,14,1
0,376,0,2,109.29927193608518,43,20,0
1,608,0,0,62.0,10,9,2
0,71,0,1,121.33957681201473,15,9,2
0,49,0,0,74.9874665885823,43,23,1
0,29,0,1,160.21597459394133,28,23,1
0,51,1,1,93.81827881462766,46,20,1
0,174,0,1,125.83292516117648,36,16,2
0,52,1,1,94.31501399417088,47,19,1
0,178,0,1,139.49140960280818,20,19,2
1,354,0,0,62.0,26,26,2
0,96,0,0,131.96089023016435,18,23,1
0,106,0,1,152.70629397688427,34,23,3
0,74,0,1,97.57316673865996,7,12,2
1,134,0,2,65.0,49,4,2
0,350,0,0,22.95811072652471,18,24,2
1,271,0,0,98.76192457565779,18,5,2
0,33,0,1,72.71716480140299,10,2,3
0,120,0,1,111.21464667087166,30,5,3
1,323,0,1,55.95811770728075,43,8,1
0,413,0,0,90.0,21,26,2
0,23,0,1,88.45944495064565,4,3,2
0,302,0,0,60.898401426528544,33,15,1
0,122,2,1,182.5280900932827,26,22,2
1,229,0,1,87.12667486714824,43,22,2
0,167,1,1,105.80387609724207,27,7,1
1,274,0,0,60.815776737897345,31,21,1
1,186,0,0,130.0,22,30,2
0,8,0,1,80.03131376786993,45,8,2
0,279,0,0,62.93586370885411,29,22,1
0,180,0,0,79.39378810323501,19,5,1
1,560,0,0,59.95212124334061,3,11,1
0,76,0,1,120.59186634210269,33,8,2
1,88,0,0,170.0,39,26,1
0,148,0,1,116.55578187930493,24,17,2
0,145,0,2,78.07298708797153,25,6,1
0,35,0,0,131.96572394352233,16,16,2
1,158,0,0,130.0,22,24,2
0,268,0,0,100.39159836466274,19,2,3
0,62,0,1,76.51147089861044,42,9,2
1,19,0,0,61.296787923334556,28,22,1
0,279,0,0,62.45603123263729,30,23,2
0,98,0,0,132.7588888673321,19,23,1
0,211,0,1,107.06051667776369,20,24,3
0,10,0,2,198.95320712242653,27,8,2
0,29,0,2,140.36358729623464,22,1,2
0,107,0,0,88.5190705060638,19,3,4
0,0,0,2,89.24062384044187,33,14,2
0,39,0,1,148.94779688783217,38,14,2
0,16,0,0,44.367685657745426,49,24,3
0,6,0,1,158.3379521088255,36,15,1
1,358,0,2,96.93583198115586,41,21,2
0,97,0,2,14.130720732966049,47,21,3
0,467,0,1,105.30227425056319,27,16,1
0,44,0,0,125.8080626102183,38,7,2
0,221,0,0,44.98561356960794,38,13,3
0,53,1,0,99.75827135632997,35,26,3
0,150,0,0,139.59982925461694,22,27,0
0,10,0,1,152.38579369876527,35,17,2
0,20,0,1,166.8471129903164,19,27,1
0,70,0,0,67.63757284130783,10,11,1
0,201,0,1,158.839291280396,36,14,5
0,160,0,2,164.19632920318946,31,3,3
0,103,0,0,89.80465394400333,36,29,1
0,9,1,1,86.61838715780218,11,21,1
1,126,0,0,65.0,16,14,3
1,462,0,0,78.0,21,25,3
0,51,2,1,79.2,45,5,2
1,100,0,1,100.96418035570917,16,22,1
0,197,0,2,96.97151659558504,21,19,4
1,167,0,2,115.0,21,25,3
0,85,0,0,45.86912237452647,9,9,2
0,146,1,0,36.94664720543446,45,8,3
0,179,1,1,127.83035120324725,16,6,1
1,112,0,0,64.0,14,30,2
1,148,0,0,97.14454612228171,11,3,1
1,164,0,0,160.0,20,15,2
1,242,0,0,85.14954114207433,38,7,2
0,120,0,1,111.05367734409562,25,8,3
0,69,0,1,132.2783136151449,16,24,2
0,67,0,1,110.14871260175198,12,20,3
0,308,0,0,62.50395836897414,34,21,1
1,18,0,0,110.0,41,4,1
0,96,0,0,139.87748732767673,40,4,2
1,61,0,0,80.0,4,25,2
0,222,0,0,78.58004530626228,19,26,3
0,43,0,0,42.240020096681214,2,14,4
0,121,1,1,109.34552911411781,36,11,2
0,299,0,0,60.12481876363353,33,12,2
0,204,0,0,63.447766780595124,26,2,3
0,56,0,1,222.88073848991604,7,5,1
0,96,0,1,137.13782962930597,18,17,1
0,20,0,0,62.0,30,23,2
0,323,0,0,62.0,36,5,1
1,469,0,0,62.0,43,21,2
0,138,0,0,65.2095652686046,19,25,2
0,75,0,1,199.36876770148274,35,22,3
0,256,0,0,90.42370128870567,14,17,2
0,98,0,0,135.34378896333945,38,3,3
1,350,0,0,30.0,12,24,2
0,11,0,1,0.0,4,21,0
0,145,0,0,36.69235706290705,44,9,4
0,60,0,1,141.0,14,13,2
0,9,0,1,162.09142989899627,16,26,3
0,49,0,1,200.5677382421768,34,22,5
0,53,0,1,95.27946446523666,14,11,2
1,332,0,2,87.68243248526744,38,17,2
0,318,0,2,125.4005684643479,34,14,2
0,1,0,3,0.0,13,11,0
1,72,0,4,100.1468832322684,38,14,2
0,16,0,1,191.35787372350842,23,12,3
1,177,0,1,70.69581647721563,43,7,1
0,311,2,1,190.95054408006038,29,20,4
1,304,0,2,89.0,45,3,2
1,262,0,0,46.99528329416118,38,21,3
0,27,0,5,95.0,21,19,1
0,22,0,1,146.36857485770642,22,30,3
1,267,0,2,95.0,40,30,2
0,50,0,0,146.04378269049718,42,23,1
0,37,1,1,185.87599125377065,32,9,4
0,9,0,1,104.77655188261113,6,3,6
0,33,1,1,154.20910771200948,41,8,2
0,8,0,1,158.9131982619793,33,14,1
0,226,0,1,175.25318697485682,36,21,3
0,177,0,1,134.17865684912962,22,21,2
0,65,1,1,131.270800302672,44,18,2
0,114,1,1,38.08053395190784,8,14,3
0,15,1,3,242.05209022944103,30,23,4
0,103,0,0,85.0,17,27,2
0,95,0,2,79.60920669091598,38,13,8
0,1,1,1,103.33285620025673,6,25,5
0,233,0,1,179.11134996505535,28,9,5
1,278,0,0,61.85223641925993,30,22,2
0,52,0,1,108.38769041211278,16,10,3
0,12,0,1,102.74155870562562,4,23,2
0,128,0,1,113.22993353328685,31,6,3
0,94,1,1,31.400765916340042,51,20,5
1,258,0,0,39.94754723685928,37,16,3
0,135,0,2,127.56152357037693,26,21,2
0,33,0,3,134.19361897033772,35,21,1
0,0,0,2,120.60339268026569,40,19,1
0,256,0,0,154.63671795984783,27,26,2
0,209,0,0,31.793627266646833,43,7,1
0,32,0,2,206.13899699617917,24,30,5
0,282,0,1,66.81925181156436,37,4,5
0,57,1,1,117.42369125459216,36,3,2
0,51,0,0,108.57830674759809,14,8,2
0,120,0,1,90.32579698737018,22,9,1
0,184,0,0,76.84502268474172,27,5,5
0,271,0,0,62.407838871976736,29,15,2
0,84,0,1,160.46136130865924,11,14,2
0,114,0,2,104.51429876611182,24,26,2
0,74,0,0,39.20409148257148,16,26,6
0,99,0,1,130.92710396268802,37,28,5
0,24,0,1,158.24281631786778,13,24,1
0,199,0,0,92.1398919201198,47,3,2
0,166,0,1,120.06756378275735,26,22,2
0,98,0,0,122.3793689988037,19,14,4
0,69,0,2,100.32111548987982,40,13,2
0,246,0,1,109.92207404347157,26,10,2
0,350,0,0,167.82408126793806,35,26,4
0,111,1,1,142.63783552298977,16,17,2
0,36,0,1,97.58582920561167,8,28,4
0,54,1,1,86.92373536247509,51,23,2
0,49,0,1,159.55463313280978,25,22,1
0,37,1,1,187.76884851137152,27,9,4
0,272,0,0,58.97450808168504,12,6,2
1,323,0,0,62.0,36,5,1
0,24,1,1,153.21186320735256,30,23,3
0,17,0,1,118.39258169347963,47,3,1
0,82,0,1,135.0,18,3,3
0,394,0,1,76.6442335037788,27,25,0
0,120,0,1,132.57051524682709,17,17,3
0,221,0,1,79.96417702776334,23,10,2
0,63,0,1,78.19483915036426,39,12,3
0,85,0,1,157.69295647078025,13,23,2
0,38,0,1,62.61868401409023,49,4,1
0,47,0,0,68.09055337499119,1,1,0
0,62,2,2,117.0883841053172,47,2,2
0,119,0,1,253.40604227703588,30,15,5
1,188,0,2,130.0,25,15,2
0,78,0,1,256.1800067829536,28,21,4
0,35,1,1,80.74126074064772,10,7,2
0,88,0,1,119.12277055663868,51,21,2
0,86,0,0,87.88490999555104,4,25,3
0,37,0,1,118.23098762876408,9,9,2
0,56,0,1,70.07827013349899,12,16,3
0,144,0,1,103.66321362084177,39,24,3
0,143,2,1,244.8284187249935,33,17,2
0,265,0,1,213.13850559026673,28,7,6
0,75,0,1,97.353707696817,6,11,2
0,37,0,4,75.0,2,14,1
0,98,1,1,108.75950024547352,22,23,2
0,43,0,0,74.81697103948265,48,25,3
0,5,0,1,83.0200195941463,7,11,2
0,206,0,1,272.7113442368519,30,15,4
0,1,0,2,60.0,10,28,1
0,22,1,1,121.01590243183668,40,19,2
1,488,0,0,62.74564538359752,45,11,2
1,336,0,2,101.5,38,18,2
0,15,0,0,110.83394560096656,47,3,1
0,238,0,0,89.9563156671529,33,5,4
0,10,0,1,0.0,4,21,0
1,432,0,1,69.08630030849393,37,8,2
0,27,0,1,248.6395333909177,35,28,2
1,186,0,0,130.0,22,30,2
1,363,0,2,101.12351427137507,41,16,2
0,57,0,1,142.8034574196637,15,12,2
0,281,0,0,62.54523961392469,30,25,1
0,69,0,2,76.05404977895458,30,23,0
1,68,0,0,75.0,8,17,2
1,52,0,2,80.0,11,13,1
0,296,0,0,62.00308802102499,32,9,1
0,111,0,1,190.0,20,18,0
0,97,0,4,79.84315698509849,8,20,1
0,312,0,1,100.43662237833628,24,14,1
1,87,0,0,170.0,39,25,3
0,51,0,1,138.6442321346001,35,3,2
1,499,0,0,62.8,47,20,2
1,336,0,2,101.5,38,18,2
0,0,0,4,128.71868084822182,40,26,2
0,0,1,3,75.62829828756524,33,11,4
1,152,0,0,36.89197532487696,43,28,1
0,16,0,0,41.0915518089671,11,13,4
0,306,0,1,184.75087458892878,32,11,2
1,393,0,0,72.0,41,8,2
1,462,0,0,78.0,21,25,3
1,214,0,0,111.13711944285912,25,28,3
1,358,0,0,62.0,41,10,1
0,64,0,1,162.73334196113385,43,21,4
0,226,1,1,73.57509203283007,10,1,5
0,41,0,1,150.20412222258562,16,2,2
0,192,0,1,210.3066526935161,31,15,3
0,237,0,0,45.28666147159114,23,9,3
0,312,0,0,62.0,35,25,2
0,232,0,0,48.500785421682366,24,12,3
0,212,1,1,106.57345870270767,19,27,2
0,478,0,2,112.67,31,9,2
0,416,0,1,74.08410203197506,35,27,2
1,177,0,0,129.3258399840533,21,9,1
0,350,0,0,62.495640259630626,40,2,1
0,57,1,1,158.758361793287,43,17,2
0,67,0,1,78.31354215242868,38,16,3
1,87,0,0,170.0,39,25,3
0,78,0,0,40.453475878719196,15,28,5
1,596,0,0,62.0,8,12,2
1,68,0,0,75.0,8,17,2
0,0,0,1,107.84193267950181,31,13,1
0,33,0,1,70.59671227265846,8,5,3
0,80,0,2,162.7298956436112,33,4,1
0,22,0,1,216.90981727346934,29,3,3
1,34,0,2,90.0,50,8,2
0,124,2,1,35.59289541154224,20,23,9
0,217,0,1,98.04644970315871,34,6,1
0,9,0,3,100.0,40,17,0
0,19,0,1,101.32147341048666,45,4,1
0,42,0,1,149.27189085521235,16,2,2
1,335,0,1,86.20533574055051,39,22,3
0,140,0,1,155.20067193908358,32,18,1
1,301,0,2,101.5,33,14,2
0,36,0,1,80.97586871430346,5,30,3
0,163,0,1,115.71145299105974,38,7,2
0,152,1,1,120.84924395492732,26,9,2
0,84,0,0,44.51921901912655,9,14,2
0,110,0,1,118.77615475474077,17,27,2
0,23,0,0,37.20646276959154,10,14,0
0,42,1,1,45.909643378539506,46,8,4
0,82,0,1,78.55319599869519,30,26,0
0,97,0,0,129.4105359474448,14,24,2
0,52,0,0,78.47158123299438,6,18,2
0,323,0,0,62.0,36,5,1
1,606,0,0,62.0,9,9,2
0,84,0,1,75.2512317055162,15,5,2
0,81,1,1,197.30044765319445,33,16,2
0,204,0,2,48.0,39,26,2
0,22,0,1,123.28571973454875,38,18,1
1,326,0,0,60.932553756821264,37,8,1
0,63,1,1,58.05631932302545,43,24,1
0,118,0,1,159.67994785091585,22,2,2
0,55,0,1,64.25702667583695,7,14,2
1,186,0,0,130.0,22,30,2
0,218,0,1,101.95070505522266,18,27,1
1,213,0,2,130.0,24,7,3
0,331,0,1,111.47516540229077,31,17,4
1,97,0,1,85.0,11,19,3
0,320,0,1,101.48183048619362,22,3,3
0,263,0,1,100.61084233450124,23,2,5
0,60,1,1,113.85139529891023,53,29,3
1,358,0,0,62.0,27,30,2
0,30,0,1,99.56836383492812,22,19,0
0,18,1,1,159.84840763816024,33,26,2
0,0,1,2,44.54204618548667,4,4,1
0,54,0,0,105.07459607170343,37,25,1
0,184,0,1,97.2826898174902,35,25,1
1,336,0,2,101.5,38,18,2
0,164,0,0,59.88052348952788,33,14,1
0,58,0,1,167.3083530533932,41,23,2
0,253,0,1,89.98037507922966,19,3,4
1,68,0,0,75.0,8,17,2
1,384,0,0,65.0,30,20,2
0,352,0,0,62.0,40,4,1
0,83,0,1,162.02575998464772,11,17,3
0,148,0,1,67.53964147660261,52,29,4
0,329,0,1,111.0469582256199,33,18,4
0,126,0,1,114.3,32,6,2
1,44,0,0,126.0,37,10,2
0,54,0,1,232.7154413405718,36,18,1
0,186,0,1,176.6172011313622,32,12,2
0,261,0,1,109.31572835477377,27,24,4
0,40,0,0,58.24481053424723,2,11,1
0,140,1,1,228.31615031610454,33,15,3
1,167,0,2,115.0,21,25,3
1,313,0,0,62.0,35,26,2
0,88,0,0,59.13277153207086,18,29,4
1,411,0,0,71.1,22,31,4
0,202,0,1,91.19395528895143,36,29,2
0,212,0,0,104.2552067443282,24,1,2
0,87,0,0,93.52300440102053,15,15,1
0,94,2,1,125.0,30,23,9
0,12,0,1,67.8945240427106,6,12,4
0,142,0,1,130.30227726804728,42,30,2
0,114,0,1,156.38580003958637,28,5,3
1,587,0,0,62.0,7,16,2
0,87,0,2,159.6959484563922,33,7,2
0,279,0,0,62.96248896769364,30,22,2
0,226,0,0,95.70423459463068,35,27,1
0,75,1,1,56.922395423284875,39,26,2
1,341,0,0,62.0,39,23,2
1,627,0,0,62.0,12,28,2
1,326,0,0,60.52050507690057,37,8,1
0,69,1,1,60.83990522890673,39,24,2
1,186,0,0,130.0,22,30,2
0,206,0,1,61.3234822280419,30,2,4
0,259,0,0,62.8,27,3,2
1,611,0,0,62.0,10,12,2
0,199,0,2,92.87203906972984,20,26,1
0,10,0,1,154.58651302069714,25,18,0
1,226,0,1,106.62022692239869,25,14,2
1,153,0,0,58.46261403114369,33,2,2
0,141,0,1,138.27425825561937,21,2,5
0,161,0,1,143.97491855231556,32,7,2
1,370,0,0,62.0,28,12,2
0,94,0,2,99.75397337075574,22,5,4
0,197,0,1,38.91744789943076,21,27,2
1,239,0,1,111.56032476666556,26,17,1
1,437,0,0,62.0,38,19,2
0,17,0,1,129.73210906229596,36,22,0
0,141,0,1,80.94956387840817,15,13,3
0,45,0,0,92.83455841389198,45,26,1
0,1,0,3,122.24861790391307,40,23,1
0,312,0,0,62.0,35,25,4
1,59,0,0,80.0,4,23,1
0,100,0,2,102.05484438681623,16,20,3
0,237,1,1,135.9794615570806,28,9,2
0,22,0,2,60.26564640803138,25,24,2
0,125,0,1,221.80381783382248,31,19,2
1,148,0,0,39.0,43,24,1
1,137,0,0,70.0,5,27,2
0,109,0,1,94.07570353593785,30,25,1
0,22,0,0,46.05970740908659,7,22,1
0,99,0,0,60.77812904495641,48,30,1
0,74,0,1,97.5642721410789,9,11,2
0,187,0,1,175.92465171719513,30,25,4
1,174,0,2,70.0,41,10,1
0,165,1,0,56.90153167363223,41,20,4
1,435,0,0,62.61920887357382,38,13,2
0,83,0,1,122.59753734000567,45,19,2
0,43,0,1,87.93345803487934,50,7,3
1,462,0,0,78.0,21,25,3
0,330,0,0,62.60797787259123,37,12,1
1,166,0,2,110.0,45,1,3
1,533,0,0,62.8,52,24,2
1,242,0,2,111.09283773193958,26,10,3
1,266,0,0,99.49098140943251,18,4,2
1,38,0,5,75.0,2,14,1
0,195,0,2,48.0,38,17,1
0,105,0,1,160.53940396795076,19,20,2
0,168,0,1,147.3422722491074,29,26,3
1,132,0,0,92.33973549799383,16,22,0
0,210,0,1,130.12685793295645,25,19,3
0,30,1,1,112.52893285635555,14,27,1
1,347,0,2,90.0,39,28,2
1,213,0,1,130.95656277865777,24,7,2
0,316,0,0,27.97206744928581,6,7,20
0,37,0,2,105.0,42,13,3
0,37,0,1,90.68921567878355,22,28,1
0,412,0,2,85.10242020418508,33,26,6
0,197,0,0,95.0,43,26,2
0,53,0,1,106.35592455932816,24,6,1
1,377,0,0,62.0,29,19,2
0,160,1,0,126.27389101968393,25,25,2
0,92,0,1,119.25835413009311,36,22,2
0,74,0,1,196.04089693472147,34,24,4
0,179,0,1,116.59229390454271,33,21,2
1,440,0,0,62.50689083276992,35,23,1
1,108,0,2,79.1397891820407,11,18,1
0,83,0,1,87.05442173576316,14,2,1
0,32,0,1,141.8976107655425,13,24,2
0,135,1,1,67.99365657945815,28,16,3
1,34,0,2,90.0,50,8,2
0,147,0,1,73.20602432109362,43,13,4
1,26,0,2,90.0,50,8,2
0,88,0,1,210.4247429237331,30,18,4
0,56,1,1,79.2,48,11,3
0,260,0,1,86.21033544898405,39,4,3
0,9,0,1,101.49156252483357,6,21,3
0,52,0,1,232.3815761958329,35,16,1
0,39,0,1,70.18802828658251,13,3,2
0,132,0,1,131.93732684555894,41,15,1
0,236,0,0,48.0,20,12,3
0,125,1,1,126.23436397090407,15,15,4
1,137,0,0,89.58854217254068,17,22,1
1,150,0,2,120.0,24,17,3
0,20,0,1,68.49935855992224,49,4,4
0,98,0,0,134.56446408512247,38,2,3
0,47,2,1,95.72406897536092,49,14,2
0,132,0,1,99.13695150774555,25,27,5
1,80,0,2,90.0,13,31,2
0,100,0,0,85.0,17,29,1
0,210,0,1,130.22155113207484,27,4,3
0,27,0,4,95.37390708236694,20,18,2
1,87,0,0,112.13281996766652,44,9,1
0,164,2,1,56.74672041774785,43,22,4
0,39,0,1,80.66564540043902,12,24,2
0,70,0,1,61.9785996869861,45,29,4
0,53,0,0,65.0,47,18,4
0,41,1,1,119.74370510682424,27,7,1
0,246,0,2,109.44987966840681,25,6,2
0,239,0,0,109.88243623139626,32,23,2
1,142,0,0,89.0,17,22,3
0,97,1,1,157.69150784058192,35,11,3
0,20,0,1,88.69761276478448,3,3,2
0,45,0,0,92.28947655906792,46,26,1
0,81,0,0,92.8306110642374,44,13,2
0,23,0,1,165.38468581536907,21,9,1
0,0,0,3,127.24162447930254,42,25,1
1,152,0,0,100.662238784156,17,25,3
0,163,0,2,99.76302556082902,40,2,2
0,33,0,1,132.54686264275358,32,26,3
1,325,0,0,60.16199636945015,37,7,1
1,96,0,0,130.0,17,26,2
0,76,0,1,119.2589631753027,38,8,0
0,66,0,0,86.48226522757152,37,10,1
0,101,0,2,79.96160687716694,41,15,2
0,44,0,0,91.39764971689407,24,17,1
1,317,0,2,120.0,38,15,2
0,11,0,1,150.043514778249,44,5,1
1,232,0,0,30.0,48,26,1
0,14,1,1,132.4435189507892,17,27,2
1,341,0,0,62.0,39,23,1
0,45,0,0,72.82722875855936,46,28,1
0,54,0,1,126.86617508259752,20,5,2
0,50,0,0,62.53384872183483,2,1,1
1,147,0,0,38.4881099575732,42,21,1
1,137,0,0,70.0,5,27,2
0,99,0,1,63.763616417759856,44,30,1
1,69,0,2,120.0,25,12,3
1,393,0,0,63.684057939406266,20,23,2
0,36,0,2,106.01144041210026,43,12,2
0,8,0,1,123.32997572718877,25,12,1
1,461,0,0,78.54486261455789,21,24,2
1,176,0,1,126.68742762731252,17,9,1
0,313,0,0,97.41230350813319,23,26,3
0,12,0,1,161.93347723404597,12,21,3
0,75,0,0,90.75885810468566,39,8,1
0,98,0,3,77.73315732181433,8,22,2
0,221,0,1,39.770405354495495,39,11,2
0,153,0,1,38.67999131972418,5,10,3
0,294,0,0,61.35445331263931,32,7,2
0,102,0,1,101.6492805603824,42,15,1
0,136,1,1,158.1140283974541,29,12,2
0,16,1,2,95.0,7,14,1
0,99,0,1,63.76392674234066,44,30,1
1,313,0,0,62.0,35,26,2
0,139,0,1,110.03737878047599,23,11,1
0,40,0,0,55.148714132855886,4,16,2
0,77,0,1,201.82686521992505,34,21,2
1,87,0,0,170.0,39,25,3
0,200,0,1,85.4714921244964,35,26,3
0,7,0,2,39.74102390019547,45,21,0
0,57,1,2,79.2,50,13,3
0,140,0,2,67.5863717004257,43,6,3
0,25,0,1,158.17838620612332,24,22,2
0,311,0,1,81.71629632190856,23,17,4
0,221,0,0,91.94965633612992,17,29,2
0,198,0,1,94.90274743035214,41,29,1
1,244,0,2,36.0,36,3,3
0,70,0,1,48.73850701121579,43,29,2
1,281,0,0,62.361296726605275,16,14,1
0,31,0,1,131.15578127880303,13,1,2
1,283,0,0,62.0,31,27,1
0,320,0,1,124.07150090714572,34,12,3
0,95,0,0,75.37045980705456,45,5,1
0,39,0,1,65.97221657684089,3,9,2
0,134,0,0,75.9862937925637,8,24,1
0,136,0,0,130.0,22,29,1
0,453,0,0,92.07233982202013,25,19,1
0,1,0,1,123.81462031960464,28,13,0
0,8,0,3,61.98216667740598,45,5,0
1,280,0,2,104.66862267699365,39,19,2
1,313,0,0,62.0,35,26,2
0,178,0,0,134.9538610280993,36,9,2
0,116,1,1,136.38865749323622,20,22,2
0,277,1,1,91.99972939843872,15,19,2
1,426,0,0,62.0,37,8,2
1,158,0,0,130.0,22,24,2
0,39,1,1,96.07359083156719,43,24,1
0,22,0,0,46.0,8,23,2
0,487,0,2,94.77116661312542,29,26,1
0,29,0,1,85.99183067140943,2,2,3
0,62,0,1,186.7989037864702,32,15,3
1,303,0,0,70.12581313386103,21,7,2
0,2,0,1,113.6823727024481,49,18,1
0,97,0,1,105.06714616429328,13,14,3
0,4,0,3,38.86473693474829,50,12,0
1,215,0,0,110.0,26,28,4
0,319,0,1,117.87832173776623,36,15,2
0,225,0,1,174.8916833975809,36,20,3
0,250,0,0,84.67130504338022,16,6,1
1,91,0,1,114.15714195709849,42,13,1
0,197,0,1,93.0776706547185,44,29,1
0,365,0,1,84.26795412017871,8,4,1
1,188,0,2,130.0,25,15,2
0,127,0,0,128.33975642165024,22,24,1
0,49,0,1,199.60098615820104,18,14,1
1,45,0,2,70.0,44,29,3
0,11,0,1,135.06396507637353,52,24,3
1,221,0,0,86.1699607776064,39,3,1
0,252,0,1,90.57389209121753,43,24,4
0,239,0,1,82.82619766693013,44,27,2
0,45,0,1,6.974551265147253,14,20,3
0,151,1,0,227.34622562133836,27,17,3
0,137,0,0,37.246620122837854,44,10,3
0,206,1,0,86.27969886622047,41,15,3
0,17,0,0,108.68557285073265,44,4,1
1,276,0,0,99.20388795810126,45,6,2
0,55,0,1,126.89087616065002,24,11,0
0,45,0,1,38.04376873646189,47,22,3
0,112,0,1,135.00295359002766,47,28,3
0,3,0,1,106.63058517191402,23,7,0
0,21,0,1,98.1900740675966,47,4,0
0,14,1,1,128.5413500371509,12,26,2
1,317,0,2,120.0,38,15,2
0,195,0,0,113.12635950940133,32,9,2
1,391,0,2,90.0,16,21,1
0,175,0,1,125.3365767219821,35,17,2
0,147,0,0,43.54066005472381,10,13,3
0,52,0,1,79.8773037223208,11,13,1
0,71,0,1,176.6897351849112,29,12,3
0,45,0,0,74.66221708470567,48,28,1
0,84,0,0,111.00751607821546,45,7,1
1,150,0,2,120.0,24,17,3
1,302,0,2,100.0,38,16,2
1,140,0,0,89.14837357325787,17,22,2
0,44,0,1,70.85984488158998,44,28,3
0,3,0,3,0.0,20,2,0
1,81,0,0,111.0,45,3,1
0,2,0,2,69.62496170973739,4,28,1
0,36,0,1,96.31371783199937,12,13,2
0,121,0,1,167.11158010293926,29,30,3
0,19,0,0,101.49047084778168,44,4,1
0,161,0,1,116.28201139969799,17,22,2
0,199,1,0,49.43180178665118,17,11,3
0,276,0,0,62.0,30,20,1
0,169,1,1,103.33727567401867,27,1,1
0,38,0,2,102.52557992763388,35,13,2
0,74,0,0,45.357558654353,15,28,3
0,166,0,1,239.30737591330617,34,20,2
0,16,0,1,87.22923309523512,6,9,2
0,8,0,2,72.22859206271255,4,28,6
0,41,2,1,99.31207506748234,46,24,2
0,251,0,1,90.24922808459128,43,23,3
0,53,2,1,91.43912956232678,46,21,1
0,55,0,1,144.80837947996542,13,12,3
0,184,0,2,55.403133590405425,21,8,5
1,136,0,1,124.79709796284855,25,23,1
0,34,0,0,130.39358982653474,17,7,1
0,34,0,0,74.86648640269651,48,27,1
1,336,0,2,101.5,38,18,2
1,226,0,0,110.0,28,9,1
0,74,0,1,80.34229662144703,38,20,2
0,198,0,2,48.0,38,20,1
0,1,0,1,85.09027425795243,6,10,2
0,14,0,1,78.50216451203336,1,3,2
1,168,0,0,80.0,18,28,3
0,0,0,2,102.19059480817425,40,29,1
1,353,0,2,93.1894397238483,40,26,2
0,0,0,2,92.41813152891002,38,19,1
1,391,0,0,62.0,32,4,2
1,391,0,0,65.0,31,27,2
0,191,0,0,112.51843482651329,19,4,2
0,312,0,0,62.24383985462076,35,24,3
0,35,1,1,92.36113563853317,43,22,2
0,18,1,1,70.05973604324727,1,10,1
0,141,0,0,101.88423865385036,19,20,2
1,342,0,0,170.0,39,24,4
0,183,0,1,178.09447978554977,32,18,5
0,114,0,1,98.20733039127936,17,2,1
0,3,0,1,89.0,12,9,1
0,144,1,2,147.39731032109987,33,17,1
1,178,0,2,110.0,18,28,3
0,264,0,0,64.9454214448523,48,12,2
0,78,0,1,103.37196921946511,50,27,1
0,29,1,1,140.75482146496674,23,6,4
0,90,0,1,76.87895774928518,34,15,4
0,352,0,0,83.96748654149174,17,7,4
0,39,0,4,39.50896766414079,45,11,4
1,68,0,0,75.0,8,17,2
0,40,0,3,42.14012359646237,46,10,4
0,91,0,1,99.77644560187629,14,24,2
0,167,0,0,80.72190676369387,26,28,3
0,112,0,1,97.00514573919168,16,3,1
0,75,0,0,70.89576540466274,9,26,2
1,290,0,0,62.0,32,3,1
0,195,0,0,114.43116229894197,33,9,2
1,334,0,2,86.57228283731945,38,19,2
0,234,0,1,108.35278717856826,28,15,4
0,312,0,0,62.0,35,25,2
1,381,0,0,63.215483177192624,30,20,2
0,199,0,1,116.6140307529264,53,28,3
0,36,0,1,132.87129227810226,19,27,2
0,93,0,0,169.46117865525054,34,20,1
0,40,0,3,41.73970709268531,46,10,4
0,24,1,1,84.38801318003989,43,3,2
0,85,0,1,74.28593386430748,16,17,3
0,52,0,1,95.75791817638611,12,7,1
0,8,0,1,108.47469241557975,6,2,5
0,19,0,1,131.20467407762763,49,13,3
0,50,0,1,81.87108610221205,11,11,1
1,378,0,0,62.0,44,30,1
0,215,0,1,125.05007400599533,33,16,4
0,150,0,1,119.876998048268,23,17,2
0,156,0,1,102.24958766425924,25,7,4
0,128,1,1,132.3,42,12,2
0,36,1,1,82.21087567988062,9,1,2
0,118,1,2,98.43655300579994,21,2,1
1,245,0,2,75.0,25,17,2
0,141,0,1,102.75616113431984,34,21,2
0,13,0,1,135.3187578255487,24,12,2
